epoch,train_loss,lr,val_dice,val_iou,val_precision,val_recall,val_accuracy
0,0.6280636184731538,9.999999999999999e-05,0.6119456650239072,0.4408657857290919,0.4742172859934974,0.8624213352595219,0.9700637919479334
1,0.5640928129935812,0.00019999999999999998,0.6448373183479428,0.47583757070540916,0.5437167233417515,0.7921642585061345,0.9761169368623237
2,0.5469588107049009,0.0003,0.6636155239309719,0.4965753013556364,0.578239982591341,0.778569109247658,0.9783969934839402
3,0.5342675717489207,0.0003,0.6487763689716384,0.48013989251940553,0.5244775438179606,0.8502916837285321,0.9748026854800482
4,0.5307757601235257,0.00029992133535682725,0.6788825852671426,0.5138699843756273,0.5808502158550994,0.8167243590884845,0.9788533138822755
5,0.5249382743900985,0.0002996854239356567,0.6577286078620819,0.49001164124825536,0.5396263572941324,0.8420104261778616,0.9760150422144981
6,0.5220686125730423,0.0002992925131749921,0.6603409967206176,0.4929172237891534,0.5422723954233047,0.8441336429479168,0.9762324892401405
7,0.517658365948713,0.00029874301518396376,0.6842708538571481,0.5200696935711533,0.585965775119971,0.8222095900828373,0.979233333374172
8,0.5144487686906328,0.00029803750631008356,0.7001777594466082,0.5386719334395385,0.6459333489181458,0.7643681259754931,0.9820833948696907
9,0.5134481322551736,0.0002971767265347358,0.6893517599402299,0.5259624503892769,0.6054373446189146,0.8002702769151462,0.9802593105900896
10,0.5100660223303857,0.0002961615786970389,0.7028903248921617,0.5418896631340948,0.6369624095551396,0.7840414537642497,0.9818588057283647
11,0.5113514928755116,0.0002949931275468917,0.7019721478022293,0.5407989871817289,0.650425668200418,0.7623920015667238,0.9822820723781911
12,0.5080267550759459,0.00029367259862819804,0.6918867359087466,0.5289195935104294,0.6067294085586706,0.8048514197592087,0.9803804643542807
13,0.506715346944357,0.00029220137699344055,0.6891708180012556,0.5257518122616192,0.5883058674298316,0.8317792410712387,0.9794647212156125
14,0.5035735837436004,0.0002905810057509515,0.6963750412310928,0.5341835752275887,0.6057154040119489,0.8189503285627925,0.9804543799147408
15,0.4978191525589159,0.0002888131844464056,0.7004531508175732,0.5389979986163973,0.6214004822539965,0.8025512682583156,0.9812130591585109
16,0.4683384629311241,0.000286899767280231,0.6925567674481242,0.5297031260748412,0.5990762777370899,0.8206047997042886,0.980059261739689
17,0.4725117121237248,0.00028484276116280926,0.7060566114609343,0.5456626755967366,0.6475079352069302,0.7762459825133882,0.9823102719012258
18,0.45257219111724456,0.00028264432360950353,0.7098541786735901,0.5502123612226897,0.6721929533592523,0.7519860012157369,0.9831750201482843
19,0.4220315476275284,0.00028030676047772265,0.6826953541011727,0.5182516862948995,0.5885198772703327,0.8127527805543044,0.979322141104371
20,0.3939448391829349,0.0002778325235483954,0.6361418000912165,0.46642810824011066,0.6255840647513321,0.6470620102396626,0.9797408250126526
21,0.38957952194173423,0.00027522420795439065,0.7027831841987506,0.5417623142394002,0.6264381259683973,0.8003194490013398,0.9814726627656143
22,0.3742508239107893,0.0002724845494585816,0.6749935880731325,0.5094266578616287,0.5955364080885714,0.7789177223828787,0.9794703527668677
23,0.3736625779449859,0.0002696164215844081,0.7043666857589298,0.54364663058353,0.6410427111664087,0.7815725911400373,0.9820435076154351
24,0.3615066504691764,0.0002666228326019474,0.7009772559773553,0.5396189244590591,0.6240194962072693,0.7995870392554323,0.9813291684264395
25,0.36155489789289896,0.00026350692237265427,0.6805438263459843,0.5157759991840659,0.6220775205903291,0.7511401565537483,0.9806992677006409
26,0.36364305574395744,0.00026027195905608006,0.6704831508327037,0.5043058696492949,0.6404106480921248,0.7035191105617397,0.9810738064656872
27,0.36347899537788825,0.0002569213356820244,0.6946657153213331,0.5321745728086339,0.6810689104189395,0.7088164702750495,0.9829458088190306
28,0.35253496209745866,0.00025345856659171563,0.6349774445968037,0.46517725445880714,0.6237546449460749,0.6466114921947786,0.9796529036658814
29,0.3402062333470293,0.00024988728375175214,0.6659154788102593,0.49915538950740085,0.6905465947046823,0.6429809814239722,0.9823423464512883
30,0.3368420231458973,0.00024621123294467096,0.7074373215203335,0.5473137460168918,0.6483519067663749,0.7783716578877531,0.9823796070405166
31,0.3340817923460806,0.0002424342698401391,0.6794340037031811,0.5145021192492277,0.6343042271049212,0.7314775109768199,0.98110839862313
32,0.3304721512578659,0.00023856035595088839,0.6991249781317892,0.5374267061625665,0.6103998578400195,0.8180303866536778,0.9807292608739105
33,0.34952103290635783,0.00023459355447763596,0.695508036861117,0.5331639109432132,0.6197052806274359,0.7924397917477364,0.9810094485317704
34,0.3387238804674465,0.00023053802604734757,0.6821603897922137,0.517635366632102,0.6780386632977068,0.6863325338630348,0.9824953380872443
35,0.3143656330188151,0.00022639802434931444,0.6854172104059959,0.521395241008503,0.5923330273509922,0.8132122004423786,0.9795693840713686
36,0.32595271275097054,0.00022217789167362073,0.6152234084038736,0.4442762913075765,0.5919494507943623,0.6404024141798726,0.9780756678894489
37,0.3213344596016184,0.00021788205435668083,0.6419072702363411,0.47265349130324,0.5908981973760006,0.7025550833339687,0.9785463490915415
38,0.3523101639932183,0.00021351501813862356,0.6424323023227823,0.4732230322082474,0.6515457428100875,0.6335702919211105,0.9806970656643239
39,0.3272200214101561,0.00020908136343739307,0.699625125180017,0.5380180275144653,0.6546805236980175,0.7511956023199046,0.9823457666847247
40,0.31112407740271875,0.00020458574054452313,0.6995235045813507,0.5378978451710965,0.6626540372567638,0.7407374626016606,0.9825831294929894
41,0.2946507697929326,0.0002000328647476231,0.6958241483820713,0.5335355255342666,0.611869040196838,0.8064823222111155,0.980701759783891
42,0.30318881914866935,0.0001954275113846926,0.6842880600133102,0.5200895722054729,0.686314160686727,0.6822738868245085,0.9827690820624359
43,0.3127860888917117,0.0001907745108354514,0.6917271280942867,0.5287330670448538,0.6500065159091061,0.7391707382001824,0.9819680420441639
44,0.3008993937707228,0.00018607874345493805,0.6999462598272639,0.5383979432529175,0.6413647238732438,0.7703050619271552,0.9819243168888881
45,0.30080632902792764,0.00018134513445469127,0.7083610853225387,0.5484203652221377,0.6589894180338121,0.7657297688657605,0.982743054410837
46,0.30009844119683504,0.00017657864873688343,0.7002743225831438,0.5387862490913514,0.632197409429116,0.7847820023382168,0.9816133587319775
47,0.2891406134084128,0.00017178428568682353,0.685501698998389,0.5214930277780168,0.6022025901069358,0.7955446698730252,0.9800210822817763
48,0.3111467731635096,0.00016696707392929266,0.6902444237907237,0.5270024700245557,0.6442780925505408,0.7432736401162829,0.9817416058839673
49,0.3104074015676095,0.00016213206605421063,0.6805041680390443,0.5157304415488148,0.6273715254618996,0.7434692263280909,0.9808928891110014
50,0.29496417435242867,0.00015728433331716724,0.7066687551581737,0.5463942497148896,0.6718702410467952,0.7452688399033169,0.9830662548687046
51,0.29396020701969267,0.00015242896032037522,0.6407587658653251,0.47140915811993256,0.6314304843359713,0.6503667983291659,0.9800405943190674
52,0.29584696270703703,0.00014757103967962475,0.6694275356564969,0.5031124223563342,0.6557755421037051,0.6836600309784138,0.9815200448326241
53,0.29072758847401486,0.0001427156666828328,0.6909640304713813,0.5278418978205742,0.609593995638303,0.7974032899516835,0.9804777785809371
54,0.28506932761732146,0.00013786793394578937,0.7054209070124592,0.544903676286427,0.6496048441338556,0.7717303741910974,0.9823592596680578
55,0.2817080685197775,0.00013303292607070737,0.6782164779966949,0.5131070759369015,0.651713276485019,0.7069666672601224,0.9816391821905355
56,0.29330967877987374,0.00012821571431317647,0.6935029061205532,0.5308109060245213,0.6301335381423966,0.7710428127789768,0.9813467638335959
57,0.2817506594108303,0.0001234213512631166,0.69456811546382,0.5320600206655747,0.6139861724298901,0.7994972578083995,0.9807551678659853
58,0.2842679141715999,0.00011865486554530873,0.67416639028508,0.5084849149585512,0.6827384444803966,0.6658069181734091,0.9823853221252887
59,0.28266812848397616,0.00011392125654506198,0.6897212694811541,0.5263927845398493,0.6613454426910094,0.7206412548716391,0.9822542185911007
60,0.2877843351181852,0.00010922548916454855,0.7010530889653804,0.5397088079658215,0.6516193196589712,0.7586029532076726,0.9822925790382998
61,0.2992706452245109,0.00010457248861530741,0.6965068397601956,0.5343386992779148,0.6746695258636886,0.7198050750679713,0.982831353978809
62,0.2765996386817908,9.996713525237694e-05,0.6862802425629755,0.5223947030391477,0.673004413681859,0.7000903749032449,0.9824816942795059
63,0.27273431325448405,9.541425945547687e-05,0.672998633914269,0.5071574537254769,0.5919647139603297,0.7797366071769197,0.9792613287041657
64,0.2747496502885895,9.091863656260695e-05,0.6979544406237115,0.5360445612656202,0.6736824858969195,0.7240407416167945,0.9828483460883445
65,0.2637743706087936,8.648498186137653e-05,0.6620279221534084,0.49479950524745925,0.6381498839669554,0.6877623394383017,0.9807805690162084
66,0.2611930625777024,8.211794564331917e-05,0.6422795632259202,0.47305729944815833,0.6468191576281687,0.6378032455272472,0.9805551770249713
