epoch,train_loss,lr,val_dice,val_iou,val_precision,val_recall,val_accuracy
0,0.016595026349604115,9.999999999999999e-05,0.5911171613587306,0.41956445571358203,0.7231356047873636,0.49986065887320325,0.9731458283398853
1,0.014788901356032112,0.00019999999999999998,0.5697666945707112,0.39837325309641985,0.6715530839707157,0.49477440898628344,0.9709830550961831
2,0.01472071201396165,0.0003,0.6037030704862544,0.43236009313326457,0.7333346429909042,0.5130170425192395,0.9738442845588183
3,0.013409124241865427,0.0003,0.6173685257083795,0.4465170489661267,0.7126190637967942,0.5445787040151872,0.9737859363973576
4,0.01304207736674956,0.00029992133535682725,0.3700825117313249,0.22705597945601072,0.8888285638965127,0.23369269640974308,0.9691064560790421
5,0.012742898104711638,0.0002996854239356567,0.567407192862498,0.396070111503804,0.7862095154072746,0.4438762980623813,0.9737164573947878
6,0.012274718078546448,0.0002992925131749921,0.6220085808110248,0.45138784766679574,0.7092712516190063,0.5538656825629873,0.9738586801682075
7,0.012162490382445816,0.00029874301518396376,0.6629418419314707,0.4958212460175516,0.6692413893882493,0.6567597834261255,0.9740657643970202
8,0.011939531584619382,0.00029803750631008356,0.6123484456843841,0.4412840123876716,0.7405695550945303,0.5219745498092542,0.9743356820730688
9,0.01190256960827085,0.0002971767265347358,0.3984773476186853,0.24881155881634687,0.7994482544106601,0.26537565399805646,0.9688866399500492
10,0.01164516582183363,0.0002961615786970389,0.6284785546701509,0.45823458088109054,0.7250161547159776,0.5546284736541897,0.9745356218658224
11,0.01155679908984076,0.0002949931275468917,0.5897263817559925,0.41816451369932467,0.7388438317736403,0.49069222783636546,0.9734863387987271
12,0.011575149734362222,0.00029367259862819804,0.5341376763847818,0.36438461360235525,0.7638118492224281,0.4106556884341963,0.9721823968446458
13,0.011286302713731808,0.00029220137699344055,0.5341813708940024,0.36442528447042555,0.7610020578514362,0.41152435966119766,0.972128448115068
14,0.011228905012876914,0.0002905810057509515,0.5806134108671991,0.4090593889730458,0.7754301492221066,0.4640315259896892,0.9739677053298393
15,0.011037783232536852,0.0002888131844464056,0.6583825426845135,0.4907379067665876,0.7276358691643015,0.6011660796851986,0.9757733310226107
16,0.01118000988613287,0.000286899767280231,0.6333666490721057,0.4634503092157621,0.7531711564256529,0.5464453492986872,0.975432498031579
17,0.010977256855343285,0.00028484276116280926,0.613758871175713,0.44275044104070155,0.7425503232048725,0.5230402823725226,0.9744357320223992
18,0.010884058283609103,0.00028264432360950353,0.5756085058424864,0.4041083565883986,0.7628856421146482,0.4621560374442827,0.9735353845749458
19,0.010815941320077009,0.00028030676047772265,0.4890039208386918,0.32363017189966353,0.7439825575646984,0.36418870899489975,0.9704423983311711
20,0.010669883669486766,0.0002778325235483954,0.5396018570642324,0.3694895530197655,0.7869934755362956,0.4105464621992975,0.9727942984179568
21,0.010631208714508645,0.00027522420795439065,0.48621338595052205,0.32119017399015676,0.7814752789886743,0.3528843912005718,0.9710381825764974
22,0.010543744053007235,0.0002724845494585816,0.18250869254292082,0.10041791770562888,0.7969297690326468,0.10305489287523478,0.9641486351217377
23,0.010492969511380392,0.0002696164215844081,0.46916987011734423,0.30648068715064286,0.783470673904815,0.33484276262067897,0.9705758547260813
24,0.010341761165181094,0.0002666228326019474,0.6165830524018606,0.44569574882855073,0.7306405029153278,0.5333273860405283,0.9742420618841537
25,0.010346700212957848,0.00026350692237265427,0.5214691355321436,0.35269411553327806,0.7544061443123267,0.39844254622367004,0.9716022101632
26,0.010130589937007313,0.00026027195905608006,0.4797418929901146,0.315566081034551,0.8009200211871798,0.34242538169131664,0.9711587121596882
27,0.01010299854024083,0.0002569213356820244,0.4671668216193463,0.30477342753820086,0.8195659277735461,0.32669405528448814,0.9710600358726335
28,0.01017913978068151,0.00025345856659171563,0.5957228315758494,0.42422026432599247,0.722348357731563,0.5068700194659312,0.9732841459213962
29,0.010057925036401273,0.00024988728375175214,0.2839436044933935,0.16546286313018807,0.7857741866870406,0.17327953443333144,0.9660609331154185
30,0.010004717864145909,0.00024621123294467096,0.6148224623654219,0.44385823886180964,0.796574869349387,0.5006015210649484,0.9756420418583853
31,0.009960505657652543,0.0002424342698401391,0.5198387291631479,0.3512041149875797,0.7337484016388212,0.4024983768431776,0.971125124724822
32,0.009890455569825827,0.00023856035595088839,0.2409406103074301,0.13697127664890224,0.8266123891672861,0.14102295985649052,0.9654941233985326
