epoch,train_loss,lr,val_dice,val_iou,val_precision,val_recall,val_accuracy
0,0.6586478371004637,9.999999999999999e-05,0.473294685934135,0.3100105053500299,0.33482481500509687,0.8070629767254945,0.950836689802852
1,0.599464104149851,0.00019999999999999998,0.5168285425784869,0.34846176414221924,0.37756745110727763,0.8188519843904054,0.9580957756135295
2,0.5785518713352493,0.0003,0.46766885069900144,0.3052009031548678,0.3321520529785648,0.789976185449979,0.9507784762231682
3,0.5693922584245167,0.0003,0.5693194309838715,0.397936089518144,0.4360595589241551,0.819872644296758,0.9660497257019192
4,0.5624140620169411,0.00029992133535682725,0.570786351405954,0.3993709071890344,0.44249585367217287,0.8038392377987515,0.9669122858349134
5,0.5603751950614055,0.0002996854239356567,0.5103351012870685,0.3425838265558901,0.3574480266821318,0.8917551128372202,0.9531632490691767
6,0.5566221117019321,0.0002992925131749921,0.5465242454028068,0.37601194493558426,0.3989282625193451,0.8674730041007818,0.9605998180788509
7,0.5503605789580773,0.00029874301518396376,0.569049104013336,0.3976719995139786,0.43611848415431337,0.8185447436311545,0.9660673257498266
8,0.5520373445649734,0.00029803750631008356,0.5602531157255561,0.3891330634883742,0.4272508108202936,0.8134912944212567,0.9650482423694174
9,0.5449062449470028,0.0002971767265347358,0.5804326142891272,0.40887993069696055,0.450862638543851,0.8145078001341205,0.9677713004341961
10,0.5445807426442019,0.0002961615786970389,0.594124217421311,0.4226007907551797,0.46129841251910886,0.8343726447206553,0.9687986373901367
11,0.5437308799685416,0.0002949931275468917,0.5381688978434936,0.36814711155726676,0.41047792739433103,0.7811762471694252,0.9633046333517181
12,0.5422332474628753,0.00029367259862819804,0.5763027447470829,0.4047930433389111,0.4514410013431811,0.7966418008513547,0.9679398409061478
13,0.540440449997959,0.00029220137699344055,0.6192494509950186,0.4484875645649912,0.49951196107418344,0.81448999644774,0.9725868916569546
14,0.5378670993785354,0.0002905810057509515,0.5586314651225449,0.3875701818133831,0.4110617939916626,0.8714949416335808,0.9623089300745015
