epoch,train_loss,lr,val_dice,val_iou,val_precision,val_recall,val_accuracy
0,0.6663709568351031,9.999999999999999e-05,0.5088857793910068,0.34127887210623625,0.37727570976802466,0.7815103630171647,0.9587147844968921
1,0.6031995788579528,0.00019999999999999998,0.4511763970588015,0.2913026352400768,0.301395363439724,0.8968972413611844,0.9402790487247662
2,0.5825463747119605,0.0003,0.5298525851912728,0.3604077930240819,0.4093291477028098,0.7509689020466603,0.9635247256053915
3,0.570875679878369,0.0003,0.5619011824201716,0.3907250152432454,0.4387949621252497,0.7810205920827848,0.9666671660114668
4,0.5638756734904268,0.00029992133535682725,0.5038789724135782,0.33679024833067667,0.3632357769731504,0.8222505385615123,0.9556837313946727
5,0.5592111385399547,0.0002996854239356567,0.5079995973260651,0.3404822119455449,0.3601016464875262,0.8620561053503462,0.954297996205425
6,0.5535976096479612,0.0002992925131749921,0.5586312144863269,0.3875699405320774,0.4150944119386582,0.8539060864021372,0.9630695885985437
7,0.5533493143262014,0.00029874301518396376,0.5325443579809883,0.3629032065652645,0.3875094910775184,0.851082845639495,0.9591065195645149
8,0.5477819873296145,0.00029803750631008356,0.5933926439018966,0.4218608990841297,0.49348242095773764,0.7440282620804365,0.9720925519066136
9,0.5474789712627314,0.0002971767265347358,0.5415272203449039,0.3712974475073616,0.3976402212599455,0.8485921946943312,0.9606730816138052
10,0.5442425798814,0.0002961615786970389,0.560553448164111,0.3894228983001653,0.42046617459409635,0.8406258928336765,0.9639264058022603
11,0.5438573629431369,0.0002949931275468917,0.5426748499227908,0.37237733109460147,0.4027855002647845,0.8314369016159806,0.9616458549406697
12,0.5455178776153194,0.00029367259862819804,0.5823338063684851,0.4107693397673328,0.46199568720481193,0.7874425513191253,0.9690846747145455
13,0.5388008363871585,0.00029220137699344055,0.6028947057994751,0.4315313300308361,0.4828159505553633,0.8024740341712081,0.9710670434065399
14,0.5382049985971398,0.0002905810057509515,0.5623064408106201,0.3911170340970766,0.41932855978361844,0.8532316658061545,0.9636452064606975
15,0.539396646396933,0.0002888131844464056,0.5887560770661021,0.417189450737978,0.4584653301657084,0.8225019944367713,0.9685515916550537
16,0.5356570264284364,0.000286899767280231,0.5915240389888909,0.4199745365652182,0.47079919621286787,0.7955139797088837,0.9699295767902458
17,0.5346061870320936,0.00028484276116280926,0.5938228275721951,0.42229588078644664,0.4554339080752424,0.8530242104700929,0.9680612731153948
18,0.534161280158832,0.00028264432360950353,0.6255315553096205,0.4551079784523763,0.5421117436157834,0.7392935836362073,0.9757740642612578
19,0.5340822569885931,0.00028030676047772265,0.5832131662339312,0.4116449647429655,0.4472989229151395,0.8377760313209227,0.9672273000081381
20,0.5329698823604969,0.0002778325235483954,0.5581948447381337,0.38714998535065726,0.41937921300926234,0.8343752728838828,0.9638503578167472
21,0.5345004605247315,0.00027522420795439065,0.5711586798409998,0.3997355562039889,0.4312937151646174,0.8452740114503131,0.9652595868075851
22,0.5310682566342623,0.0002724845494585816,0.5746349740090304,0.40314934317230183,0.4330366477581405,0.8538273262847684,0.9654030834671354
23,0.5305141377818194,0.0002696164215844081,0.630172141491448,0.4600374693631723,0.5719541110424413,0.7015850367646118,0.9774618450452521
24,0.53254371458404,0.0002666228326019474,0.612388348967392,0.4413254591165157,0.48676716589632474,0.8254017910508492,0.9714021798758031
25,0.5285662077704318,0.00026350692237265427,0.5824370215364656,0.4108720602789417,0.44772359744961865,0.8331064635011706,0.9673057681452619
26,0.5307119581628028,0.00026027195905608006,0.587959574424818,0.4163900436386714,0.45528981219029946,0.8297438558206602,0.9681701915397551
27,0.5276572605492592,0.0002569213356820244,0.5775403037695523,0.4060152321363115,0.5110933355264529,0.6638466475234643,0.9734191801716231
28,0.5293203051368561,0.00025345856659171563,0.634396828576974,0.4645543023423863,0.5372272320425675,0.7744786699120237,0.9755681680646836
29,0.5286171015613844,0.00024988728375175214,0.6272243182777923,0.45690226497231634,0.5254520022735046,0.7778901953403508,0.9746930036521596
30,0.5261375942295345,0.00024621123294467096,0.6394848493317449,0.47003140613145244,0.5553596171510594,0.7536463221399008,0.9767427444458008
31,0.5267398847563862,0.0002424342698401391,0.6102494973266499,0.4391072326671317,0.4835136392093816,0.8270244698952374,0.9710868617333925
32,0.5244776394397083,0.00023856035595088839,0.6340986657697506,0.46423460456394927,0.5288493428680554,0.7916493080724452,0.9749943809787722
33,0.5249599475328012,0.00023459355447763596,0.6179287864378823,0.4471034345945512,0.4909633533111163,0.8334673696579397,0.9717907128252832
34,0.5244447727303332,0.00023053802604734757,0.6459082267145654,0.4770047639735654,0.5519751840284816,0.778367927591559,0.9766424346144182
35,0.5234935347745214,0.00022639802434931444,0.6309216922950098,0.4608368190075518,0.5279308366774458,0.7838354396789904,0.9749004707429241
36,0.5244439078200668,0.00022217789167362073,0.6069408201772996,0.4356891860506221,0.4884253073188352,0.8013987762932888,0.9715908728086745
37,0.5224396224206905,0.00021788205435668083,0.5794398455288907,0.40789532474576734,0.43304844786540553,0.875350965765206,0.9652224004703717
38,0.5207224887437346,0.00021351501813862356,0.5823567341488773,0.4107921563745748,0.4446049795515408,0.8437868101813342,0.9668756981545701
39,0.5208226457580395,0.00020908136343739307,0.6344710157368425,0.46463386940058576,0.549666800485225,0.7502166539073575,0.9763411106564412
40,0.520251230929739,0.00020458574054452313,0.5862819696232503,0.4147092680617567,0.4445655434154407,0.8606290974972249,0.9667561315271976
41,0.5201423320408571,0.0002000328647476231,0.5970348143867483,0.4255521238225008,0.4571199841014793,0.8603786589754735,0.96821259176064
42,0.5232866139111622,0.0001954275113846926,0.6211681800502592,0.4505032238615592,0.49995290895983774,0.8199735318529138,0.9726262243414737
43,0.5191921828290034,0.0001907745108354514,0.6337969212028862,0.4639112083987679,0.5276982388854178,0.7932966577393891,0.974909742963285
44,0.5180824081061528,0.00018607874345493805,0.6230442232190664,0.4524794722715263,0.5011470386153667,0.8233009560579579,0.9727336020365248
45,0.5215168323837059,0.00018134513445469127,0.6280850455958907,0.45781631257799016,0.5160810610992996,0.8021806124637667,0.9739987055460612
46,0.5164338116460819,0.00017657864873688343,0.6021674976945325,0.4307865904544128,0.4761020153305871,0.8190378209644336,0.9703800359201548
47,0.5156121023916999,0.00017178428568682353,0.6004752417077269,0.4290565337625312,0.46947750290640927,0.8328699288106877,0.969666439251308
48,0.5168501950110839,0.00016696707392929266,0.6333925498793387,0.46347804545000454,0.5184419582634252,0.8138396532181005,0.9742151385676252
49,0.5147107966923432,0.00016213206605421063,0.592086946778019,0.42054226674228196,0.45572980379284245,0.8448802956429285,0.9681378617483914
50,0.5156924078447087,0.00015728433331716724,0.6206532514258453,0.4499617315714276,0.5009725528937938,0.815465214564093,0.9727171088077146
51,0.5145955998385707,0.00015242896032037522,0.6489423766341432,0.4803217608272318,0.5560061679934278,0.7791824038537345,0.9769267362979787
52,0.5142751721848028,0.00014757103967962475,0.6318016357409452,0.4617763419729683,0.5253965854221587,0.7922509031131859,0.9747267279891783
53,0.5145027423763574,0.0001427156666828328,0.6220667336092046,0.45144910046230086,0.5072903585599824,0.8039674243406907,0.9732629052043831
54,0.5140991894192553,0.00013786793394578937,0.6015110805673511,0.4301150135757796,0.4716508751081731,0.830049655329109,0.9698994583167009
55,0.5135120339458322,0.00013303292607070737,0.6357650547067367,0.46602314132194383,0.5328236840946693,0.7880079455308926,0.9752876996413925
56,0.5131204563893621,0.00012821571431317647,0.6088762914069602,0.4376866612551431,0.47890019803777295,0.8356859633193187,0.9706149924990615
57,0.5107981693168108,0.0001234213512631166,0.6237015867697858,0.4531732222999075,0.49578433795781945,0.8405793489107105,0.9722392065971727
58,0.5129882923081756,0.00011865486554530873,0.6291576913324862,0.4589570130382393,0.5066129017232864,0.8299033259829536,0.973223433297336
59,0.5126623995679903,0.00011392125654506198,0.6509437323597768,0.482517851904288,0.5520387672486126,0.7930244308966863,0.9767225084513643
60,0.5097532794242446,0.00010922548916454855,0.6252482177227444,0.45480807938072293,0.5035181200303792,0.824603677224252,0.9729458351784959
61,0.5114676945932889,0.00010457248861530741,0.6606991397398739,0.49331644542627223,0.5791898227619944,0.7689073877668321,0.9783851178023066
62,0.5125420425986779,9.996713525237694e-05,0.6514165162236376,0.4830375902272751,0.5501235156364542,0.7984295453023271,0.9766125829840518
63,0.5112101991473591,9.541425945547687e-05,0.6024141956296798,0.4310391488994097,0.47993953696690034,0.808813418214527,0.9707799039037849
64,0.511365373721949,9.091863656260695e-05,0.6589888808139366,0.4914119438576428,0.5992690901589204,0.7319287920368344,0.9792672503023542
65,0.510363627564766,8.648498186137653e-05,0.6643081969552084,0.4973514065451902,0.5772091217504578,0.7823646008455897,0.9783589694911836
66,0.5094077133559981,8.211794564331917e-05,0.6562798184218068,0.48840512140779874,0.5918639560147393,0.7364295639538082,0.9788872493734615
67,0.5086397025410135,7.782210832637923e-05,0.6307990941174868,0.4607060157551588,0.5320252029164816,0.7746105019706979,0.9751828047480896
68,0.5082107993696992,7.36019756506856e-05,0.6075194639144541,0.43628578509418503,0.47802114906481846,0.8332514363759826,0.9705332920789138
69,0.506514755865104,6.946197395265242e-05,0.6293708577174806,0.45918391656942625,0.5170832217099189,0.8039541987450938,0.9740843645267533
70,0.5059776033638415,6.540644552236401e-05,0.6366413300843841,0.4669654025259461,0.5182693889410145,0.8250908199954043,0.9742225428857363
71,0.5075848143425931,6.143964404911164e-05,0.6145649680802573,0.44358988615198996,0.48405131530536055,0.8414407082136877,0.9711128615404858
72,0.5091531210700173,5.756573015986089e-05,0.6619249642956386,0.4946844882635464,0.5816596609446756,0.7678886777880355,0.9785315729405758
73,0.5071950260557561,5.378876705532904e-05,0.632030726788371,0.462021142700472,0.5449004093466415,0.7523291884655845,0.976023880524647
74,0.505212647639469,5.011271624824786e-05,0.6234741207122222,0.4529330905386328,0.495223145033106,0.8413684761146585,0.972186204580785
75,0.5045004503317981,4.654143340828435e-05,0.6028673698264285,0.4315033210208052,0.4707993105914112,0.8379195629449325,0.9697856160556023
76,0.5041201008262116,4.3078664317975646e-05,0.6232243551678588,0.45266950901346265,0.5143095111335226,0.7906621360523796,0.9738346248357546
77,0.5039137524339418,3.9728040943919956e-05,0.6443331975428391,0.4752887629725668,0.5444598507041589,0.7890782862001925,0.9761575689571037
78,0.5049905690339264,3.64930776273457e-05,0.6320228150086785,0.4620126870117999,0.5175276787678884,0.8115704462197256,0.9741350299250471
79,0.50279851512894,3.3377167398052636e-05,0.6338248342307645,0.46394111832203044,0.5090486622659601,0.8396325319131072,0.9734474330632936
80,0.502191427470332,3.038357841559191e-05,0.6387182106714838,0.46920352250252784,0.5218126346677473,0.8231302102276237,0.974513926355218
81,0.5037615531089825,2.7515450541418338e-05,0.6347868498693872,0.46497270393905576,0.5126202856965851,0.8334012416799552,0.9737535694799864
82,0.5025068330698405,2.477579204560935e-05,0.6610477420756865,0.4937052371833361,0.5681954087321787,0.7901751628401452,0.9778217793671174
83,0.5033171691347844,2.216747645160462e-05,0.6233010270236984,0.45275041186104514,0.49784374295953254,0.8332916218395271,0.9724328906576709
84,0.5043890072122247,1.9693239522277327e-05,0.618334180270545,0.4475280284429569,0.4994056352363071,0.8116114794778596,0.9725775776698351
85,0.5003679223726754,1.735567639049648e-05,0.6391196313587879,0.46963689541419784,0.5246419054616487,0.8174993281227871,0.9747322760069167
86,0.5026529326246858,1.5157238837190716e-05,0.6596591460907415,0.49215775537003864,0.5640111308474101,0.7943731873091926,0.977565484615428
87,0.5007688379383121,1.3100232719768994e-05,0.6605293583003509,0.493127163625033,0.5684796834084804,0.7881483403149212,0.9778274480443802
88,0.5010532481633464,1.118681555359438e-05,0.670222425120842,0.5040109246704267,0.5992693706528492,0.7602335165417435,0.9795239209548691
