epoch,train_loss,lr,val_dice,val_iou,val_precision,val_recall,val_accuracy
0,0.8355292658411521,9.999999999999999e-05,0.40336749979633124,0.252636408030575,0.2563346109831451,0.9459782434421193,0.936309447655311
1,0.776296254472653,0.00019999999999999998,0.4621195713261008,0.3004912233160952,0.3077732463489555,0.9270083724338734,0.9508862720233927
2,0.7701059990847914,0.0003,0.5042688881339169,0.33713873043985026,0.35362184404397284,0.8785351391222297,0.9606874693120384
3,0.7278839279745418,0.0003,0.567795993176906,0.3964491025523574,0.4216767562888589,0.8688798373467397,0.9698946245255009
4,0.7294293022594823,0.00029992133535682725,0.5819570424749024,0.41039450842207825,0.45773392392625284,0.7987191908428719,0.9738836809068401
5,0.7476435584003848,0.0002996854239356567,0.5791606453108962,0.40761866807780195,0.4469903468161469,0.8223085508375649,0.9728018119376587
6,0.7293729976679071,0.0002992925131749921,0.5731922414244588,0.40173053305843204,0.4267060742222166,0.8728309623464018,0.9704164689587008
7,0.7165308287050096,0.00029874301518396376,0.6527720405998968,0.4845297605689276,0.5941671387708067,0.7242028449347714,0.9824651831728649
8,0.7271019909077837,0.00029803750631008356,0.6533858266557437,0.4852064084793414,0.5597853306189927,0.7845724997125029,0.9810548716088383
9,0.7096091609932301,0.0002971767265347358,0.5785676976866677,0.40703148278329443,0.4319991821363474,0.8756619434086597,0.9709665946865792
10,0.7178325463213218,0.0002961615786970389,0.604202350576962,0.43287245169578337,0.46453808838650695,0.8639508089096612,0.9742387056942318
11,0.70461717085386,0.0002949931275468917,0.5969438667658363,0.4254597179870701,0.4925717821914397,0.7574392925240341,0.976720817035836
12,0.6904757608186461,0.00029367259862819804,0.6501351511434477,0.48162981034298824,0.6156086774372574,0.6887645809509603,0.9831284364458941
13,0.7150259310065085,0.00029220137699344055,0.6425289323287097,0.47332790188372337,0.5366198501500663,0.800522775428244,0.9797273853576509
14,0.723754837596433,0.0002905810057509515,0.5949666592000651,0.4234537657742198,0.45695537029277933,0.8524165392428846,0.9735857748216198
15,0.7209214882729698,0.0002888131844464056,0.6109876049369004,0.43987196018444785,0.47196514929915606,0.8661095788371083,0.9748989583244987
16,0.7117787448791599,0.000286899767280231,0.6197045101234668,0.44896510542021634,0.4967652230461281,0.8235053258045678,0.9769966655570284
17,0.7126364967655688,0.00028484276116280926,0.6336772464069496,0.4637829859310723,0.5805427344417636,0.6975179864567905,0.9816456480002581
18,0.695147396966846,0.00028264432360950353,0.5990243862170003,0.4275765975679463,0.45952912439174864,0.8601250801402516,0.9737926606209047
19,0.7118684824677786,0.00028030676047772265,0.6281816309349557,0.4579189527569088,0.5033761238446365,0.8352778067180346,0.9774957566935726
20,0.7117143757356547,0.0002778325235483954,0.6361202126760556,0.46640489769569865,0.5147536514156356,0.832374041774204,0.9783266957285387
21,0.7022171362230064,0.00027522420795439065,0.6442082387652011,0.47515279055721865,0.5253480057850718,0.8325798122051075,0.9790693193156429
22,0.6991398056983285,0.0002724845494585816,0.6361598032833324,0.466447465630383,0.5056919506100273,0.8573566932161463,0.9776800169838273
23,0.7131537109033527,0.0002696164215844081,0.6409898297317966,0.4716593324723214,0.517962739368604,0.8406656855399423,0.9785677978477763
24,0.7178199734743309,0.0002666228326019474,0.6394567559952485,0.4700010520158192,0.5129844195010484,0.8486962431247818,0.9782185731987207
25,0.7018674693023106,0.00026350692237265427,0.6197787186907902,0.4490430100475618,0.4802407719288415,0.8736147407739663,0.975604620524139
26,0.7131583653830504,0.00026027195905608006,0.6105057590274803,0.4393726443948279,0.4709919348979226,0.867457848254756,0.9748088775142547
27,0.4121781604977252,0.0002569213356820244,0.0,0.0,0.0,0.0,0.9772407541204031
28,0.25482512042127015,0.00025345856659171563,0.0,0.0,0.0,0.0,0.9772407541204031
29,0.26680712343402396,0.00024988728375175214,2.2874884260883873e-06,1.1437455211965148e-06,0.5238095235600907,1.1437467104284943e-06,0.9772407564868406
30,0.24352802817059185,0.00024621123294467096,0.0,0.0,0.0,0.0,0.9772407541204031
31,0.25690573877575285,0.0002424342698401391,6.238615825829486e-07,3.1193088859232316e-07,0.7499999981250001,3.1193092102595295e-07,0.9772407588532781
32,0.24218237698596726,0.00023856035595088839,2.0795351490309244e-06,1.0397686556331951e-06,0.49999999975,1.0397697367531765e-06,0.9772407541204031
33,0.22792324242581724,0.00023459355447763596,2.9113473923685236e-06,1.4556758151732563e-06,0.5384615382544379,1.4556776314544473e-06,0.9772407588532781
34,0.250002142279854,0.00023053802604734757,0.4028253148489437,0.2522111817786829,0.7434599833839471,0.27625309409479387,0.9813585518015822
35,0.24705006500524232,0.00022639802434931444,0.6742125051068866,0.50853738453857,0.6405068673812929,0.7116625980476861,0.9843469269518225
36,0.23262184000988828,0.00022217789167362073,0.007819290001684463,0.003924990319623702,0.7108959293032414,0.0039312653976900855,0.9772938404130581
37,0.2524286823488503,0.00021788205435668083,0.0,0.0,0.0,0.0,0.9772407541204031
38,0.25260493513428484,0.00021351501813862356,0.6706379605561663,0.5044810523074225,0.5843756533042682,0.7867777473471828,0.9824116401577706
39,0.24161584779320314,0.00020908136343739307,0.0,0.0,0.0,0.0,0.9772407541204031
40,0.21127214966372554,0.00020458574054452313,0.24657657116393583,0.14062579928432645,0.6790741081004026,0.1506369525430375,0.9790489064256843
41,0.2311425047880977,0.0002000328647476231,0.010746231151897557,0.005402141908782343,0.5629417032616649,0.005424894624536023,0.9772683633468288
42,0.21819016593940227,0.0001954275113846926,0.08041344925259933,0.04189102555510713,0.8327478428398509,0.04224646826612362,0.9780091411126755
43,0.21165562458929554,0.0001907745108354514,0.6717753890253003,0.5057694184211262,0.6975989189884007,0.6477954698064379,0.985593024317739
44,0.21940421943298039,0.00018607874345493805,6.8624388775046275e-06,3.4312312120595473e-06,0.5689655171432818,3.4312401312854826e-06,0.9772407730519032
45,0.21402343100256116,0.00018134513445469127,0.001521158938678019,0.000761158390783955,0.6110462205901793,0.0007615273551980265,0.9772470535770539
46,0.22772182820243705,0.00017657864873688343,0.0,0.0,0.0,0.0,0.9772407493875281
47,0.21832015828380041,0.00017178428568682353,0.6475935958848301,0.4788454076483962,0.7632024009752892,0.5624017807512414,0.9860692083391894
48,0.2259837518473714,0.00016696707392929266,4.159077217219657e-07,2.0795390410580009e-07,0.49999999875,2.0795394735063533e-07,0.9772407541204031
49,0.24471348406318677,0.00016213206605421063,0.00013391095254353862,6.695995960775598e-05,0.7872860635600576,6.696117104690457e-05,0.9772418663460327
50,0.22141779185448973,0.00015728433331716724,0.5220643042115172,0.35323884909146497,0.7686440398659903,0.3952642023707994,0.9835289678265972
51,0.23459824271186785,0.00015242896032037522,0.17518818565307645,0.09600342581943115,0.7617165994494529,0.09897588919548223,0.9787886976899935
52,0.2206945499229044,0.00014757103967962475,0.45710250671951097,0.29626239507825336,0.6494423433775404,0.3526585976376012,0.9809345713915955
53,0.22776904144404292,0.0001427156666828328,0.00011873118573362657,5.936911734966273e-05,0.670187793419364,5.9370851968606384e-05,0.9772414403872809
54,0.22610939912581487,0.00013786793394578937,0.0,0.0,0.0,0.0,0.9772407541204031
55,0.22913021918197035,0.00013303292607070737,0.684639335060814,0.5204955213500074,0.6495998305054683,0.7236744339545534,0.9848268144479756
56,0.23404782339570732,0.00012821571431317647,1.4556758151732563e-06,7.278384373350334e-07,0.5833333328472222,7.278388157272237e-07,0.9772407588532781
57,0.21349552302660987,0.0001234213512631166,0.4999146111322444,0.33325743643805056,0.8359946300321793,0.3565693795714773,0.9837639550713096
58,0.22090531419136453,0.00011865486554530873,0.00044427193766804384,0.00022218532418627072,0.7856617647029939,0.00022219879274415383,0.9772444315642932
59,0.21605528717143663,0.00011392125654506198,0.0017648780748166647,0.000883218423824073,0.6737493062707731,0.0008835963222928495,0.9772511262160081
60,0.21879947549599918,0.00010922548916454855,0.448207441456533,0.288832060051394,0.811308397058036,0.30963178218404436,0.9826487737613043
61,0.22241048710601136,0.00010457248861530741,0.5295887480156797,0.36016369386523633,0.788216895318314,0.3987512781369485,0.9838776292635253
62,0.20808871409665383,9.996713525237694e-05,0.00021934853692446717,0.00010968629822675193,0.5611702127629725,0.00010969570722746013,0.9772412984010304
63,0.22285503007840587,9.541425945547687e-05,0.6413557327837631,0.4720556721575504,0.6845576065508929,0.6032830313530081,0.9846441491366025
64,0.2015568123822351,9.091863656260695e-05,0.02241728321042754,0.011335699397100305,0.7646281800390854,0.011375392851000778,0.9774199549672621
65,0.20888911204035604,8.648498186137653e-05,0.6519394635315421,0.48361289860130574,0.7295179564386728,0.5892747335746009,0.9856796643278439
66,0.2106467263756024,8.211794564331917e-05,0.0,0.0,0.0,0.0,0.9772407541204031
67,0.2146084049371229,7.782210832637923e-05,0.5363432509770886,0.36644059567595577,0.8019586964237837,0.402899543478699,0.9841460164072496
68,0.20088698813211633,7.36019756506856e-05,0.06509426540101726,0.03364208614251087,0.9332224594437238,0.033723267780010474,0.9779533499819469
69,0.21832049435993373,6.946197395265242e-05,0.0,0.0,0.0,0.0,0.9772407541204031
70,0.21856039973801578,6.540644552236401e-05,0.028992314121502178,0.014709386639748192,0.9127205020165118,0.014730105929661227,0.977543942094145
71,0.20564098922272286,6.143964404911164e-05,0.0,0.0,0.0,0.0,0.9772407541204031
